spend_month,customer_id,country_code,legal_entity,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_merchant,top_category,currency_code,created_at
2025-06,CUST_000124,SG,SG_BANK,affluent,886.5,32.19,51.71,137.95,0.0,525.95,65.44,0.0,0.0,73.26,0.0,11,80.59,Shaw Theatres,entertainment,SGD,2025-12-31 23:59:59
2025-07,CUST_000124,SG,SG_BANK,affluent,1866.51,188.52,422.82,462.89,159.26,67.43,392.84,68.2,0.0,104.55,0.0,15,124.43,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000124,SG,SG_BANK,affluent,1054.82,85.14,51.67,831.01,0.0,0.0,0.0,0.0,0.0,87.0,0.0,8,131.85,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000124,SG,SG_BANK,affluent,2616.29,199.7,732.38,686.23,0.0,83.42,259.38,602.68,0.0,0.0,52.5,15,174.42,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000124,SG,SG_BANK,affluent,3207.89,23.6,453.97,1631.57,0.0,0.0,75.33,216.47,691.17,0.0,115.78,12,267.32,Booking.com,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000124,SG,SG_BANK,affluent,2188.55,266.64,107.42,836.97,0.0,301.94,549.79,125.79,0.0,0.0,0.0,15,145.9,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000124,SG,SG_BANK,affluent,3613.64,122.3,660.27,1613.84,0.0,157.02,490.25,156.64,413.32,0.0,0.0,14,258.12,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000125,SG,SG_BANK,affluent,3609.62,123.43,1095.55,2390.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,451.2,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000125,SG,SG_BANK,affluent,1578.48,180.74,0.0,740.43,313.31,0.0,153.06,190.94,0.0,0.0,0.0,10,157.85,Parkway Health,travel_transport,SGD,2025-12-31 23:59:59
2025-03,CUST_000125,SG,SG_BANK,affluent,1122.67,95.53,0.0,704.36,322.78,0.0,0.0,0.0,0.0,0.0,0.0,4,280.67,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000125,SG,SG_BANK,affluent,1699.05,215.24,663.26,0.0,0.0,0.0,320.82,389.62,110.11,0.0,0.0,14,121.36,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000125,SG,SG_BANK,affluent,3063.7,68.21,303.22,1958.26,489.23,0.0,244.78,0.0,0.0,0.0,0.0,9,340.41,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000125,SG,SG_BANK,affluent,3052.76,165.1,426.71,1254.06,0.0,219.1,320.83,0.0,666.96,0.0,0.0,12,254.4,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000125,SG,SG_BANK,affluent,1561.67,233.28,33.43,809.29,0.0,0.0,250.32,235.35,0.0,0.0,0.0,10,156.17,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000125,SG,SG_BANK,affluent,2908.18,90.63,0.0,0.0,0.0,0.0,0.0,596.63,2118.03,0.0,102.89,12,242.35,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-09,CUST_000125,SG,SG_BANK,affluent,1229.85,19.83,0.0,433.11,349.3,154.65,263.36,0.0,0.0,0.0,9.6,8,153.73,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000125,SG,SG_BANK,affluent,1885.46,114.19,0.0,511.03,166.62,0.0,122.27,508.81,462.54,0.0,0.0,10,188.55,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000125,SG,SG_BANK,affluent,2550.06,136.46,209.62,1771.19,0.0,124.46,0.0,277.22,0.0,31.11,0.0,13,196.16,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000125,SG,SG_BANK,affluent,2229.57,59.15,140.18,1630.99,116.37,0.0,191.23,0.0,0.0,0.0,91.65,8,278.7,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000126,SG,SG_BANK,mass,972.05,37.36,829.75,0.0,0.0,0.0,0.0,104.94,0.0,0.0,0.0,4,243.01,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000126,SG,SG_BANK,mass,1123.18,34.21,874.01,0.0,214.96,0.0,0.0,0.0,0.0,0.0,0.0,4,280.8,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000126,SG,SG_BANK,mass,2223.83,15.17,1018.28,716.53,0.0,209.43,264.42,0.0,0.0,0.0,0.0,8,277.98,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000126,SG,SG_BANK,mass,988.21,0.0,741.54,11.28,0.0,0.0,0.0,235.39,0.0,0.0,0.0,4,247.05,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000126,SG,SG_BANK,mass,1269.99,55.6,491.95,0.0,0.0,0.0,381.92,340.52,0.0,0.0,0.0,6,211.66,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000126,SG,SG_BANK,mass,295.29,0.0,295.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,295.29,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000126,SG,SG_BANK,mass,869.41,99.89,0.0,705.48,0.0,64.04,0.0,0.0,0.0,0.0,0.0,6,144.9,Agoda,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000126,SG,SG_BANK,mass,170.93,0.0,170.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,170.93,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000126,SG,SG_BANK,mass,506.97,204.23,302.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,126.74,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000126,SG,SG_BANK,mass,213.04,64.32,148.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,106.52,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000126,SG,SG_BANK,mass,310.68,13.58,0.0,0.0,0.0,168.3,0.0,0.0,0.0,128.8,0.0,3,103.56,Golden Village,entertainment,SGD,2025-12-31 23:59:59
2025-12,CUST_000126,SG,SG_BANK,mass,1257.27,80.83,380.69,140.55,0.0,0.0,0.0,0.0,655.2,0.0,0.0,5,251.45,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-01,CUST_000127,SG,SG_BANK,mass,1669.39,17.47,881.3,770.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,333.88,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000127,SG,SG_BANK,mass,1132.88,63.08,561.34,0.0,476.02,0.0,0.0,0.0,0.0,0.0,32.44,5,226.58,Amazon,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000127,SG,SG_BANK,mass,1284.9,184.3,741.46,119.83,0.0,0.0,0.0,34.74,0.0,0.0,204.57,9,142.77,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000127,SG,SG_BANK,mass,294.05,5.32,0.0,169.62,0.0,0.0,0.0,0.0,0.0,0.0,119.11,3,98.02,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-05,CUST_000127,SG,SG_BANK,mass,667.22,0.0,514.09,0.0,0.0,0.0,153.13,0.0,0.0,0.0,0.0,2,333.61,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000127,SG,SG_BANK,mass,541.59,95.48,0.0,0.0,0.0,270.71,129.77,45.63,0.0,0.0,0.0,6,90.26,Shaw Theatres,entertainment,SGD,2025-12-31 23:59:59
2025-07,CUST_000127,SG,SG_BANK,mass,866.95,142.44,0.0,580.76,0.0,84.23,0.0,59.52,0.0,0.0,0.0,6,144.49,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000127,SG,SG_BANK,mass,369.39,0.0,83.39,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,2,184.7,Cold Storage,grocery,SGD,2025-12-31 23:59:59
2025-09,CUST_000127,SG,SG_BANK,mass,1708.52,136.07,608.65,852.41,0.0,0.0,0.0,0.0,0.0,111.39,0.0,7,244.07,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000127,SG,SG_BANK,mass,1082.09,13.73,342.98,628.84,0.0,0.0,0.0,0.0,0.0,96.54,0.0,4,270.52,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000127,SG,SG_BANK,mass,67.28,67.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67.28,BreadTalk,food_dining,SGD,2025-12-31 23:59:59
2025-12,CUST_000127,SG,SG_BANK,mass,2144.07,72.98,1002.61,0.0,0.0,0.0,0.0,182.87,885.61,0.0,0.0,6,357.34,Marriott Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000128,SG,SG_BANK,affluent,3939.16,120.64,1384.44,1134.32,154.91,239.13,213.36,100.72,541.03,0.0,50.61,16,246.2,ComfortDelGro,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000128,SG,SG_BANK,affluent,2514.13,211.43,1250.9,807.21,0.0,85.76,120.76,38.07,0.0,0.0,0.0,14,179.58,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000128,SG,SG_BANK,affluent,2482.63,150.72,0.0,324.57,0.0,171.18,348.43,533.19,954.54,0.0,0.0,11,225.69,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-04,CUST_000128,SG,SG_BANK,affluent,771.54,355.37,0.0,0.0,305.27,15.13,0.0,95.77,0.0,0.0,0.0,11,70.14,Parkway Health,food_dining,SGD,2025-12-31 23:59:59
2025-05,CUST_000128,SG,SG_BANK,affluent,1687.71,223.07,535.84,0.0,0.0,379.45,260.31,289.04,0.0,0.0,0.0,15,112.51,NTUC FairPrice,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000128,SG,SG_BANK,affluent,3003.61,88.55,1282.18,914.14,0.0,153.32,230.08,0.0,0.0,0.0,335.34,15,200.24,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000128,SG,SG_BANK,affluent,1909.64,46.54,204.96,1223.33,0.0,0.0,0.0,181.07,253.74,0.0,0.0,9,212.18,Booking.com,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000128,SG,SG_BANK,affluent,3103.46,168.55,40.73,1498.44,0.0,109.77,0.0,575.74,710.23,0.0,0.0,16,193.97,Pan Pacific Hotel,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000128,SG,SG_BANK,affluent,3408.62,306.69,1009.0,674.3,667.91,181.97,356.02,88.52,0.0,124.21,0.0,17,200.51,Parkway Health,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000128,SG,SG_BANK,affluent,1707.13,249.52,0.0,504.74,792.88,0.0,50.84,109.15,0.0,0.0,0.0,14,121.94,Parkway Health,healthcare,SGD,2025-12-31 23:59:59
2025-11,CUST_000128,SG,SG_BANK,affluent,2903.33,132.31,1664.86,0.0,748.36,0.0,0.0,357.8,0.0,0.0,0.0,12,241.94,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-12,CUST_000128,SG,SG_BANK,affluent,1823.92,193.5,0.0,606.27,282.31,0.0,384.2,357.64,0.0,0.0,0.0,10,182.39,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000129,SG,SG_BANK,affluent,1882.21,152.63,1083.77,392.53,0.0,0.0,0.0,166.32,0.0,86.96,0.0,12,156.85,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000129,SG,SG_BANK,affluent,4974.43,48.25,2097.06,2012.44,0.0,219.95,212.14,87.32,0.0,0.0,297.27,18,276.36,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000129,SG,SG_BANK,affluent,5029.64,161.78,2400.25,834.06,186.88,192.22,98.37,287.52,868.56,0.0,0.0,22,228.62,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000129,SG,SG_BANK,affluent,3666.58,210.16,1189.64,842.53,428.57,242.19,174.15,213.7,0.0,267.9,97.74,30,122.22,Grab Transport SG,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000129,SG,SG_BANK,affluent,6693.64,305.81,1682.9,2581.09,435.69,164.66,596.35,669.43,141.58,116.13,0.0,33,202.84,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000129,SG,SG_BANK,affluent,4677.87,212.32,2700.97,1032.93,56.11,193.8,0.0,277.29,0.0,124.46,79.99,25,187.11,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000129,SG,SG_BANK,affluent,4481.48,137.86,2030.86,1204.88,0.0,124.83,0.0,0.0,659.04,324.01,0.0,17,263.62,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000129,SG,SG_BANK,affluent,3633.64,263.4,870.55,184.67,110.58,292.52,0.0,1202.13,299.97,363.04,46.78,26,139.76,Cold Storage,grocery,SGD,2025-12-31 23:59:59
2025-09,CUST_000129,SG,SG_BANK,affluent,3242.14,149.97,806.58,975.72,0.0,119.85,458.33,167.88,525.87,37.94,0.0,15,216.14,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000129,SG,SG_BANK,affluent,4438.54,269.24,953.6,273.52,0.0,399.71,191.9,339.79,1892.27,118.51,0.0,22,201.75,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-11,CUST_000129,SG,SG_BANK,affluent,2969.99,194.07,405.0,774.59,0.0,0.0,329.81,578.24,599.31,65.4,23.57,15,198.0,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000129,SG,SG_BANK,affluent,3444.66,158.31,861.02,977.8,132.72,147.02,313.91,685.76,0.0,168.12,0.0,23,149.77,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000130,SG,SG_BANK,affluent,2389.89,70.9,735.09,1395.35,0.0,188.55,0.0,0.0,0.0,0.0,0.0,6,398.32,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000130,SG,SG_BANK,affluent,1438.38,110.85,991.61,225.83,0.0,0.0,0.0,110.09,0.0,0.0,0.0,7,205.48,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000130,SG,SG_BANK,affluent,1920.07,178.69,449.82,0.0,0.0,0.0,222.85,394.71,674.0,0.0,0.0,8,240.01,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-04,CUST_000130,SG,SG_BANK,affluent,4269.9,45.37,2053.33,1467.13,291.08,0.0,153.2,227.9,0.0,0.0,31.89,15,284.66,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000130,SG,SG_BANK,affluent,2606.93,17.7,1240.71,776.19,0.0,0.0,0.0,402.07,0.0,170.26,0.0,12,217.24,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000130,SG,SG_BANK,affluent,3793.15,89.54,675.69,965.81,823.82,230.87,226.91,0.0,780.51,0.0,0.0,15,252.88,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000130,SG,SG_BANK,affluent,2209.64,255.28,1141.33,258.35,0.0,107.03,79.21,229.95,0.0,0.0,138.49,14,157.83,Shopee Malaysia,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000130,SG,SG_BANK,affluent,2816.72,89.65,304.5,2384.57,0.0,0.0,0.0,0.0,0.0,38.0,0.0,9,312.97,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000130,SG,SG_BANK,affluent,2386.51,252.29,727.14,1214.77,0.0,184.89,0.0,0.0,0.0,0.0,7.42,11,216.96,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000130,SG,SG_BANK,affluent,1501.4,115.65,613.42,0.0,0.0,301.06,183.96,275.72,0.0,0.0,11.59,11,136.49,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000130,SG,SG_BANK,affluent,1736.32,347.67,210.85,313.57,146.39,0.0,0.0,717.84,0.0,0.0,0.0,13,133.56,Cold Storage,grocery,SGD,2025-12-31 23:59:59
2025-12,CUST_000130,SG,SG_BANK,affluent,2498.4,94.2,0.0,1876.9,0.0,0.0,179.58,313.23,0.0,0.0,34.49,10,249.84,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000131,SG,SG_BANK,affluent,3548.92,163.06,576.02,2012.86,0.0,360.65,0.0,355.32,0.0,81.01,0.0,16,221.81,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000131,SG,SG_BANK,affluent,4581.79,0.0,1261.26,1061.33,421.59,476.55,393.27,851.53,0.0,116.26,0.0,19,241.15,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000131,SG,SG_BANK,affluent,2912.71,186.66,789.15,1353.84,0.0,37.2,185.99,326.67,0.0,33.2,0.0,18,161.82,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000131,SG,SG_BANK,affluent,5492.6,229.57,3220.39,862.85,0.0,221.16,0.0,291.57,358.21,251.88,56.97,25,219.7,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000131,SG,SG_BANK,affluent,4706.0,261.41,934.11,2799.55,123.62,160.54,297.98,0.0,0.0,93.81,34.98,19,247.68,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000131,SG,SG_BANK,affluent,5929.13,245.27,736.49,2063.55,0.0,143.24,1247.6,1021.46,438.24,0.0,33.28,25,237.17,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000131,SG,SG_BANK,affluent,3937.63,106.16,888.55,774.42,148.02,214.87,892.97,707.6,0.0,205.04,0.0,22,178.98,ComfortDelGro,utilities,SGD,2025-12-31 23:59:59
2025-08,CUST_000131,SG,SG_BANK,affluent,5178.01,407.52,2628.14,1162.04,54.53,81.08,400.88,230.96,0.0,126.12,86.74,29,178.55,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000131,SG,SG_BANK,affluent,3843.05,131.84,1244.2,659.31,0.0,205.59,450.87,241.32,837.73,72.19,0.0,16,240.19,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000131,SG,SG_BANK,affluent,4015.29,111.18,2060.5,1024.54,0.0,157.01,195.64,357.11,0.0,0.0,109.31,19,211.33,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000131,SG,SG_BANK,affluent,4660.23,255.18,909.36,1095.85,747.61,388.77,347.98,305.13,220.98,389.37,0.0,26,179.24,Agoda,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000131,SG,SG_BANK,affluent,4244.77,264.7,2237.31,985.81,308.5,20.17,236.85,0.0,0.0,40.46,150.97,20,212.24,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000132,SG,SG_BANK,premium,6028.51,172.62,2912.19,1811.43,650.29,156.13,119.83,206.02,0.0,0.0,0.0,23,262.11,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000132,SG,SG_BANK,premium,5726.6,304.75,0.0,2656.26,1026.52,465.7,323.94,607.22,0.0,133.04,209.17,30,190.89,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-03,CUST_000132,SG,SG_BANK,premium,4086.64,222.51,354.96,1712.79,737.64,404.05,324.52,202.09,0.0,0.0,128.08,21,194.6,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000132,SG,SG_BANK,premium,5236.48,356.61,1615.3,1840.9,387.14,167.9,63.27,725.34,0.0,80.02,0.0,25,209.46,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-05,CUST_000132,SG,SG_BANK,premium,3935.22,256.86,945.87,791.45,1229.09,416.81,243.41,0.0,0.0,0.0,51.73,22,178.87,Uniqlo Singapore,healthcare,SGD,2025-12-31 23:59:59
2025-06,CUST_000132,SG,SG_BANK,premium,4545.32,553.64,1699.88,1106.23,154.7,0.0,322.93,271.93,240.21,183.45,12.35,28,162.33,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000132,SG,SG_BANK,premium,4288.06,143.35,761.12,1523.97,868.1,132.24,455.15,0.0,144.73,238.7,20.7,20,214.4,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000132,SG,SG_BANK,premium,4292.32,309.47,1479.57,1364.67,63.85,345.0,211.77,517.99,0.0,0.0,0.0,22,195.11,Grab Transport SG,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000132,SG,SG_BANK,premium,5272.39,233.64,1487.14,1920.53,375.32,417.73,242.75,277.58,291.79,0.0,25.91,29,181.81,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000132,SG,SG_BANK,premium,5633.55,324.64,3088.17,1624.59,0.0,0.0,90.36,359.5,0.0,137.16,9.13,22,256.07,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000132,SG,SG_BANK,premium,6658.1,179.33,1683.71,2445.63,229.85,296.3,846.11,856.19,0.0,120.98,0.0,28,237.79,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000132,SG,SG_BANK,premium,3192.1,433.32,597.76,156.48,462.45,19.86,634.2,853.01,0.0,35.02,0.0,22,145.1,TGV Cinemas,grocery,SGD,2025-12-31 23:59:59
2025-01,CUST_000133,SG,SG_BANK,premium,4400.88,573.25,1269.92,2173.91,77.14,44.5,0.0,51.41,0.0,104.72,106.03,28,157.17,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000133,SG,SG_BANK,premium,3248.79,149.75,535.82,1246.64,487.32,152.51,465.25,194.04,0.0,0.0,17.46,18,180.49,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-03,CUST_000133,SG,SG_BANK,premium,3344.37,267.59,808.63,217.14,444.29,470.08,0.0,539.21,420.41,177.02,0.0,21,159.26,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000133,SG,SG_BANK,premium,6540.22,217.53,1307.6,1250.77,425.17,122.73,222.21,413.8,2303.02,81.53,195.86,29,225.52,Rapido,hotel,SGD,2025-12-31 23:59:59
2025-05,CUST_000133,SG,SG_BANK,premium,3246.91,335.61,772.22,956.32,62.96,352.72,509.12,167.19,0.0,0.0,90.77,23,141.17,Charles & Keith,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000133,SG,SG_BANK,premium,2455.63,254.7,634.61,680.25,0.0,97.16,0.0,709.13,0.0,79.78,0.0,16,153.48,Grab Transport SG,grocery,SGD,2025-12-31 23:59:59
2025-07,CUST_000133,SG,SG_BANK,premium,3669.94,171.24,1441.85,0.0,157.92,105.08,888.0,690.63,168.32,0.0,46.9,22,166.82,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000133,SG,SG_BANK,premium,3068.36,347.11,1455.57,255.72,128.59,116.67,446.86,58.91,211.04,47.89,0.0,23,133.41,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000133,SG,SG_BANK,premium,2984.41,33.12,1048.3,677.66,0.0,0.0,339.38,519.19,222.31,144.45,0.0,13,229.57,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000133,SG,SG_BANK,premium,4770.68,277.52,1457.62,1705.88,0.0,147.44,55.6,113.11,662.2,177.25,174.06,25,190.83,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000133,SG,SG_BANK,premium,3223.53,144.34,0.0,1400.79,0.0,62.21,52.57,491.45,892.18,179.99,0.0,15,214.9,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000133,SG,SG_BANK,premium,3873.93,140.71,623.26,0.0,965.86,385.29,315.36,429.9,900.48,113.07,0.0,16,242.12,Pan Pacific Hotel,healthcare,SGD,2025-12-31 23:59:59
2025-01,CUST_000134,SG,SG_BANK,mass,1231.16,0.0,1130.23,0.0,0.0,0.0,0.0,100.93,0.0,0.0,0.0,5,246.23,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000134,SG,SG_BANK,mass,519.72,71.35,406.7,0.0,0.0,0.0,0.0,41.67,0.0,0.0,0.0,3,173.24,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000134,SG,SG_BANK,mass,1202.52,31.32,716.68,0.0,315.41,0.0,139.11,0.0,0.0,0.0,0.0,6,200.42,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000134,SG,SG_BANK,mass,208.47,9.45,0.0,0.0,0.0,133.4,0.0,0.0,0.0,0.0,65.62,3,69.49,Grab Transport MY,entertainment,SGD,2025-12-31 23:59:59
2025-05,CUST_000134,SG,SG_BANK,mass,399.11,20.52,99.71,59.89,0.0,0.0,56.37,0.0,162.62,0.0,0.0,5,79.82,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-06,CUST_000134,SG,SG_BANK,mass,590.25,148.9,331.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.2,5,118.05,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000134,SG,SG_BANK,mass,883.68,23.98,172.38,0.0,395.62,0.0,0.0,229.5,0.0,0.0,62.2,5,176.74,Mount Elizabeth Hospital,healthcare,SGD,2025-12-31 23:59:59
2025-08,CUST_000134,SG,SG_BANK,mass,545.39,0.0,0.0,364.17,0.0,0.0,0.0,44.93,0.0,0.0,136.29,3,181.8,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000134,SG,SG_BANK,mass,439.19,66.82,0.0,265.28,0.0,0.0,0.0,107.09,0.0,0.0,0.0,4,109.8,Myntra,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000134,SG,SG_BANK,mass,1533.11,138.08,161.35,569.11,0.0,166.67,300.7,0.0,197.2,0.0,0.0,8,191.64,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000134,SG,SG_BANK,mass,934.3,44.25,137.24,0.0,0.0,0.0,0.0,0.0,752.81,0.0,0.0,4,233.58,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-12,CUST_000134,SG,SG_BANK,mass,1836.39,8.68,478.2,673.81,0.0,0.0,219.12,0.0,456.58,0.0,0.0,6,306.06,INOX Leisure,travel_transport,SGD,2025-12-31 23:59:59
