statement_id,account_id,statement_date,ending_balance,minimum_due,payment_due_date,delinquency_bucket,revolving_flag,utilization_rate,created_at
STMT_ACC_000278_202502,ACC_000278,2025-02-04,3583.41,73.64,2025-03-01,31-60,False,0.4501,2025-02-04
STMT_ACC_000278_202501,ACC_000278,2025-01-05,2527.85,57.59,2025-01-30,91+,False,0.4373,2025-01-05
STMT_ACC_000278_202412,ACC_000278,2024-12-06,2385.63,46.26,2024-12-31,current,True,0.1515,2024-12-06
STMT_ACC_000278_202411,ACC_000278,2024-11-06,1833.42,63.87,2024-12-01,91+,False,0.2657,2024-11-06
STMT_ACC_000278_202410,ACC_000278,2024-10-07,1518.73,45.16,2024-11-01,31-60,False,0.7116,2024-10-07
STMT_ACC_000278_202409,ACC_000278,2024-09-07,2853.43,54.60,2024-10-02,current,True,0.4725,2024-09-07
STMT_ACC_000278_202408,ACC_000278,2024-08-08,3109.54,28.10,2024-09-02,current,True,0.5164,2024-08-08
STMT_ACC_000278_202407,ACC_000278,2024-07-09,2266.37,25.38,2024-08-03,61-90,False,0.3190,2024-07-09
STMT_ACC_000279_202603,ACC_000279,2026-03-01,61.80,53.07,2026-03-26,91+,False,0.3397,2026-03-01
STMT_ACC_000279_202601,ACC_000279,2026-01-30,717.74,80.29,2026-02-24,1-30,False,0.5131,2026-01-30
STMT_ACC_000279_202512,ACC_000279,2025-12-31,90.08,51.43,2026-01-25,31-60,False,0.5160,2025-12-31
STMT_ACC_000279_202512,ACC_000279,2025-12-01,558.62,73.71,2025-12-26,31-60,False,0.0198,2025-12-01
STMT_ACC_000279_202511,ACC_000279,2025-11-01,126.25,54.90,2025-11-26,current,True,0.6834,2025-11-01
STMT_ACC_000279_202510,ACC_000279,2025-10-02,683.63,70.06,2025-10-27,current,False,0.7056,2025-10-02
STMT_ACC_000279_202509,ACC_000279,2025-09-02,605.05,99.17,2025-09-27,current,True,0.3039,2025-09-02
STMT_ACC_000279_202508,ACC_000279,2025-08-03,203.76,38.21,2025-08-28,31-60,False,0.5437,2025-08-03
STMT_ACC_000279_202507,ACC_000279,2025-07-04,128.79,48.19,2025-07-29,31-60,True,0.3279,2025-07-04
STMT_ACC_000279_202506,ACC_000279,2025-06-04,390.12,32.78,2025-06-29,31-60,True,0.0918,2025-06-04
STMT_ACC_000279_202505,ACC_000279,2025-05-05,381.62,48.70,2025-05-30,91+,False,0.6736,2025-05-05
STMT_ACC_000279_202504,ACC_000279,2025-04-05,73.16,88.04,2025-04-30,current,False,0.2096,2025-04-05
STMT_ACC_000279_202503,ACC_000279,2025-03-06,426.71,88.38,2025-03-31,current,True,0.5517,2025-03-06
STMT_ACC_000279_202502,ACC_000279,2025-02-04,356.22,68.25,2025-03-01,61-90,False,0.2304,2025-02-04
STMT_ACC_000279_202501,ACC_000279,2025-01-05,602.11,26.51,2025-01-30,current,False,0.6850,2025-01-05
STMT_ACC_000279_202412,ACC_000279,2024-12-06,655.58,70.81,2024-12-31,current,False,0.6129,2024-12-06
STMT_ACC_000279_202411,ACC_000279,2024-11-06,797.13,74.60,2024-12-01,61-90,False,0.4709,2024-11-06
STMT_ACC_000279_202410,ACC_000279,2024-10-07,219.13,54.50,2024-11-01,current,False,0.7957,2024-10-07
STMT_ACC_000279_202409,ACC_000279,2024-09-07,380.37,96.81,2024-10-02,current,True,0.2597,2024-09-07
STMT_ACC_000280_202603,ACC_000280,2026-03-01,347.96,56.34,2026-03-26,current,True,0.5003,2026-03-01
STMT_ACC_000280_202601,ACC_000280,2026-01-30,279.59,42.88,2026-02-24,91+,False,0.7858,2026-01-30
STMT_ACC_000280_202512,ACC_000280,2025-12-31,552.28,79.53,2026-01-25,61-90,False,0.0422,2025-12-31
STMT_ACC_000280_202512,ACC_000280,2025-12-01,324.92,27.65,2025-12-26,61-90,False,0.2353,2025-12-01
STMT_ACC_000280_202511,ACC_000280,2025-11-01,29.64,62.98,2025-11-26,current,True,0.2749,2025-11-01
STMT_ACC_000280_202510,ACC_000280,2025-10-02,198.17,66.15,2025-10-27,current,False,0.5508,2025-10-02
STMT_ACC_000280_202509,ACC_000280,2025-09-02,551.77,73.63,2025-09-27,31-60,False,0.4009,2025-09-02
STMT_ACC_000280_202508,ACC_000280,2025-08-03,698.49,94.18,2025-08-28,31-60,True,0.2048,2025-08-03
STMT_ACC_000280_202507,ACC_000280,2025-07-04,9.35,67.82,2025-07-29,61-90,False,0.5305,2025-07-04
STMT_ACC_000280_202506,ACC_000280,2025-06-04,554.73,27.01,2025-06-29,current,False,0.3829,2025-06-04
STMT_ACC_000280_202505,ACC_000280,2025-05-05,51.84,63.67,2025-05-30,current,True,0.4500,2025-05-05
STMT_ACC_000280_202504,ACC_000280,2025-04-05,215.92,39.99,2025-04-30,31-60,True,0.0280,2025-04-05
STMT_ACC_000280_202503,ACC_000280,2025-03-06,99.21,78.37,2025-03-31,91+,False,0.4242,2025-03-06
STMT_ACC_000280_202502,ACC_000280,2025-02-04,313.02,76.66,2025-03-01,current,False,0.5265,2025-02-04
STMT_ACC_000280_202501,ACC_000280,2025-01-05,211.65,78.77,2025-01-30,1-30,True,0.0241,2025-01-05
STMT_ACC_000280_202412,ACC_000280,2024-12-06,635.06,95.36,2024-12-31,91+,False,0.7936,2024-12-06
STMT_ACC_000280_202411,ACC_000280,2024-11-06,21.41,42.83,2024-12-01,31-60,False,0.5366,2024-11-06
STMT_ACC_000280_202410,ACC_000280,2024-10-07,541.14,42.78,2024-11-01,91+,False,0.6859,2024-10-07
STMT_ACC_000280_202409,ACC_000280,2024-09-07,123.01,60.96,2024-10-02,current,False,0.5318,2024-09-07
STMT_ACC_000280_202408,ACC_000280,2024-08-08,654.05,60.73,2024-09-02,1-30,False,0.0467,2024-08-08
STMT_ACC_000281_202603,ACC_000281,2026-03-01,481.48,50.41,2026-03-26,31-60,False,0.6738,2026-03-01
STMT_ACC_000281_202601,ACC_000281,2026-01-30,544.21,32.58,2026-02-24,current,True,0.1518,2026-01-30
STMT_ACC_000281_202512,ACC_000281,2025-12-31,523.49,83.25,2026-01-25,current,False,0.4756,2025-12-31
STMT_ACC_000281_202512,ACC_000281,2025-12-01,94.54,58.45,2025-12-26,current,False,0.6555,2025-12-01
STMT_ACC_000281_202511,ACC_000281,2025-11-01,518.42,98.61,2025-11-26,current,False,0.5885,2025-11-01
STMT_ACC_000281_202510,ACC_000281,2025-10-02,508.29,46.41,2025-10-27,current,False,0.0540,2025-10-02
STMT_ACC_000281_202509,ACC_000281,2025-09-02,164.93,75.34,2025-09-27,31-60,True,0.4861,2025-09-02
STMT_ACC_000281_202508,ACC_000281,2025-08-03,370.70,78.09,2025-08-28,91+,True,0.4293,2025-08-03
STMT_ACC_000281_202507,ACC_000281,2025-07-04,671.94,37.18,2025-07-29,91+,True,0.2205,2025-07-04
STMT_ACC_000281_202506,ACC_000281,2025-06-04,541.41,52.88,2025-06-29,current,True,0.1896,2025-06-04
STMT_ACC_000281_202505,ACC_000281,2025-05-05,456.66,91.95,2025-05-30,current,False,0.3143,2025-05-05
STMT_ACC_000281_202504,ACC_000281,2025-04-05,264.68,50.63,2025-04-30,61-90,True,0.6934,2025-04-05
STMT_ACC_000281_202503,ACC_000281,2025-03-06,189.74,69.62,2025-03-31,current,False,0.6551,2025-03-06
STMT_ACC_000281_202502,ACC_000281,2025-02-04,719.58,43.41,2025-03-01,1-30,True,0.1611,2025-02-04
STMT_ACC_000281_202501,ACC_000281,2025-01-05,681.29,58.08,2025-01-30,91+,False,0.5280,2025-01-05
STMT_ACC_000281_202412,ACC_000281,2024-12-06,591.71,99.41,2024-12-31,91+,False,0.2620,2024-12-06
STMT_ACC_000281_202411,ACC_000281,2024-11-06,409.26,44.97,2024-12-01,91+,False,0.1753,2024-11-06
STMT_ACC_000281_202410,ACC_000281,2024-10-07,309.82,68.96,2024-11-01,91+,False,0.2058,2024-10-07
STMT_ACC_000281_202409,ACC_000281,2024-09-07,576.95,78.63,2024-10-02,current,True,0.1485,2024-09-07
STMT_ACC_000281_202408,ACC_000281,2024-08-08,776.85,70.44,2024-09-02,31-60,True,0.6395,2024-08-08
STMT_ACC_000281_202407,ACC_000281,2024-07-09,378.26,77.81,2024-08-03,current,True,0.0131,2024-07-09
STMT_ACC_000281_202406,ACC_000281,2024-06-09,193.02,64.26,2024-07-04,current,True,0.4179,2024-06-09
STMT_ACC_000281_202405,ACC_000281,2024-05-10,100.04,39.24,2024-06-04,current,True,0.2853,2024-05-10
STMT_ACC_000281_202404,ACC_000281,2024-04-10,396.36,63.22,2024-05-05,1-30,False,0.7276,2024-04-10
STMT_ACC_000282_202603,ACC_000282,2026-03-01,12.47,65.94,2026-03-26,current,False,0.4687,2026-03-01
STMT_ACC_000282_202601,ACC_000282,2026-01-30,1946.52,29.51,2026-02-24,91+,True,0.2626,2026-01-30
STMT_ACC_000282_202512,ACC_000282,2025-12-31,400.00,62.38,2026-01-25,61-90,True,0.4062,2025-12-31
STMT_ACC_000282_202512,ACC_000282,2025-12-01,1736.24,88.77,2025-12-26,1-30,False,0.6270,2025-12-01
STMT_ACC_000282_202511,ACC_000282,2025-11-01,764.85,68.15,2025-11-26,31-60,False,0.7479,2025-11-01
STMT_ACC_000282_202510,ACC_000282,2025-10-02,1696.29,99.32,2025-10-27,31-60,False,0.1952,2025-10-02
STMT_ACC_000282_202509,ACC_000282,2025-09-02,982.52,60.89,2025-09-27,61-90,True,0.5941,2025-09-02
STMT_ACC_000282_202508,ACC_000282,2025-08-03,1620.24,59.78,2025-08-28,31-60,False,0.1154,2025-08-03
STMT_ACC_000282_202507,ACC_000282,2025-07-04,1691.15,27.25,2025-07-29,31-60,True,0.7466,2025-07-04
STMT_ACC_000282_202506,ACC_000282,2025-06-04,294.42,87.73,2025-06-29,current,True,0.6330,2025-06-04
STMT_ACC_000282_202505,ACC_000282,2025-05-05,240.21,69.56,2025-05-30,61-90,True,0.7286,2025-05-05
STMT_ACC_000282_202504,ACC_000282,2025-04-05,602.49,88.83,2025-04-30,91+,False,0.0419,2025-04-05
STMT_ACC_000282_202503,ACC_000282,2025-03-06,1829.09,93.03,2025-03-31,current,False,0.7956,2025-03-06
STMT_ACC_000282_202502,ACC_000282,2025-02-04,54.42,61.12,2025-03-01,1-30,False,0.5451,2025-02-04
STMT_ACC_000283_202603,ACC_000283,2026-03-01,1965.16,53.23,2026-03-26,1-30,False,0.2809,2026-03-01
STMT_ACC_000283_202601,ACC_000283,2026-01-30,1908.59,92.12,2026-02-24,current,False,0.2775,2026-01-30
STMT_ACC_000283_202512,ACC_000283,2025-12-31,1976.16,94.53,2026-01-25,current,False,0.4115,2025-12-31
STMT_ACC_000283_202512,ACC_000283,2025-12-01,2504.58,74.59,2025-12-26,current,True,0.5464,2025-12-01
STMT_ACC_000283_202511,ACC_000283,2025-11-01,354.53,81.33,2025-11-26,31-60,False,0.5190,2025-11-01
STMT_ACC_000283_202510,ACC_000283,2025-10-02,3861.41,80.02,2025-10-27,current,False,0.7214,2025-10-02
STMT_ACC_000283_202509,ACC_000283,2025-09-02,264.91,32.82,2025-09-27,current,False,0.4929,2025-09-02
STMT_ACC_000283_202508,ACC_000283,2025-08-03,310.44,92.09,2025-08-28,61-90,False,0.6269,2025-08-03
STMT_ACC_000283_202507,ACC_000283,2025-07-04,2830.61,64.92,2025-07-29,1-30,False,0.7419,2025-07-04
STMT_ACC_000283_202506,ACC_000283,2025-06-04,1800.26,45.43,2025-06-29,1-30,True,0.0662,2025-06-04
STMT_ACC_000283_202505,ACC_000283,2025-05-05,939.35,63.94,2025-05-30,1-30,True,0.3263,2025-05-05
STMT_ACC_000283_202504,ACC_000283,2025-04-05,687.81,59.39,2025-04-30,current,True,0.4616,2025-04-05
STMT_ACC_000283_202503,ACC_000283,2025-03-06,2864.34,92.23,2025-03-31,1-30,False,0.7993,2025-03-06
STMT_ACC_000283_202502,ACC_000283,2025-02-04,988.44,99.06,2025-03-01,1-30,False,0.3416,2025-02-04
STMT_ACC_000284_202603,ACC_000284,2026-03-01,580.15,51.24,2026-03-26,1-30,False,0.1450,2026-03-01
STMT_ACC_000284_202601,ACC_000284,2026-01-30,154.39,40.83,2026-02-24,1-30,False,0.1879,2026-01-30
STMT_ACC_000284_202512,ACC_000284,2025-12-31,674.80,63.97,2026-01-25,current,False,0.3994,2025-12-31
STMT_ACC_000284_202512,ACC_000284,2025-12-01,83.81,43.54,2025-12-26,current,True,0.6156,2025-12-01
STMT_ACC_000284_202511,ACC_000284,2025-11-01,380.27,98.52,2025-11-26,61-90,True,0.0863,2025-11-01
STMT_ACC_000284_202510,ACC_000284,2025-10-02,397.29,59.31,2025-10-27,31-60,True,0.1339,2025-10-02
STMT_ACC_000284_202509,ACC_000284,2025-09-02,154.00,96.38,2025-09-27,current,True,0.6691,2025-09-02
STMT_ACC_000284_202508,ACC_000284,2025-08-03,776.67,87.41,2025-08-28,current,True,0.4858,2025-08-03
STMT_ACC_000284_202507,ACC_000284,2025-07-04,319.16,30.73,2025-07-29,1-30,False,0.1821,2025-07-04
STMT_ACC_000284_202506,ACC_000284,2025-06-04,579.62,71.09,2025-06-29,31-60,False,0.2354,2025-06-04
STMT_ACC_000284_202505,ACC_000284,2025-05-05,745.91,73.71,2025-05-30,91+,True,0.4859,2025-05-05
STMT_ACC_000284_202504,ACC_000284,2025-04-05,91.42,66.67,2025-04-30,current,True,0.0937,2025-04-05
STMT_ACC_000284_202503,ACC_000284,2025-03-06,57.91,70.15,2025-03-31,current,False,0.3542,2025-03-06
STMT_ACC_000284_202502,ACC_000284,2025-02-04,649.37,40.99,2025-03-01,current,True,0.5804,2025-02-04
STMT_ACC_000284_202501,ACC_000284,2025-01-05,587.54,45.44,2025-01-30,current,False,0.6741,2025-01-05
STMT_ACC_000284_202412,ACC_000284,2024-12-06,532.55,48.16,2024-12-31,31-60,True,0.2541,2024-12-06
STMT_ACC_000284_202411,ACC_000284,2024-11-06,155.33,54.35,2024-12-01,current,False,0.7895,2024-11-06
STMT_ACC_000284_202410,ACC_000284,2024-10-07,230.61,53.22,2024-11-01,current,True,0.6485,2024-10-07
STMT_ACC_000284_202409,ACC_000284,2024-09-07,710.73,87.85,2024-10-02,1-30,False,0.1571,2024-09-07
STMT_ACC_000284_202408,ACC_000284,2024-08-08,215.60,50.78,2024-09-02,1-30,False,0.1918,2024-08-08
STMT_ACC_000284_202407,ACC_000284,2024-07-09,334.15,25.04,2024-08-03,31-60,False,0.5479,2024-07-09
STMT_ACC_000284_202406,ACC_000284,2024-06-09,524.80,64.31,2024-07-04,current,True,0.2373,2024-06-09
STMT_ACC_000284_202405,ACC_000284,2024-05-10,81.85,66.92,2024-06-04,91+,True,0.6998,2024-05-10
STMT_ACC_000284_202404,ACC_000284,2024-04-10,439.32,85.10,2024-05-05,current,True,0.5298,2024-04-10
STMT_ACC_000285_202603,ACC_000285,2026-03-01,7126.25,46.11,2026-03-26,current,True,0.5129,2026-03-01
STMT_ACC_000285_202601,ACC_000285,2026-01-30,4852.99,25.52,2026-02-24,current,False,0.5581,2026-01-30
STMT_ACC_000285_202512,ACC_000285,2025-12-31,3133.77,59.20,2026-01-25,91+,False,0.5627,2025-12-31
STMT_ACC_000285_202512,ACC_000285,2025-12-01,7059.34,26.77,2025-12-26,current,True,0.6660,2025-12-01
STMT_ACC_000285_202511,ACC_000285,2025-11-01,7430.71,84.15,2025-11-26,current,False,0.3856,2025-11-01
STMT_ACC_000285_202510,ACC_000285,2025-10-02,4802.62,89.89,2025-10-27,1-30,True,0.2113,2025-10-02
STMT_ACC_000285_202509,ACC_000285,2025-09-02,2145.68,65.33,2025-09-27,1-30,False,0.2464,2025-09-02
STMT_ACC_000285_202508,ACC_000285,2025-08-03,6660.42,64.79,2025-08-28,61-90,False,0.2406,2025-08-03
STMT_ACC_000285_202507,ACC_000285,2025-07-04,5342.82,72.45,2025-07-29,31-60,False,0.4446,2025-07-04
STMT_ACC_000285_202506,ACC_000285,2025-06-04,7404.60,33.02,2025-06-29,1-30,False,0.4746,2025-06-04
STMT_ACC_000285_202505,ACC_000285,2025-05-05,7884.14,95.17,2025-05-30,current,True,0.6490,2025-05-05
STMT_ACC_000285_202504,ACC_000285,2025-04-05,4913.05,60.47,2025-04-30,current,False,0.4668,2025-04-05
STMT_ACC_000285_202503,ACC_000285,2025-03-06,6911.58,35.84,2025-03-31,current,True,0.3432,2025-03-06
STMT_ACC_000285_202502,ACC_000285,2025-02-04,5584.00,40.58,2025-03-01,current,False,0.2737,2025-02-04
STMT_ACC_000285_202501,ACC_000285,2025-01-05,6444.07,87.28,2025-01-30,1-30,False,0.7065,2025-01-05
STMT_ACC_000285_202412,ACC_000285,2024-12-06,5026.24,88.46,2024-12-31,current,False,0.2886,2024-12-06
STMT_ACC_000285_202411,ACC_000285,2024-11-06,4987.00,64.42,2024-12-01,91+,False,0.1029,2024-11-06
STMT_ACC_000285_202410,ACC_000285,2024-10-07,5578.12,92.91,2024-11-01,91+,True,0.7436,2024-10-07
STMT_ACC_000285_202409,ACC_000285,2024-09-07,7733.12,45.32,2024-10-02,current,True,0.4681,2024-09-07
STMT_ACC_000286_202603,ACC_000286,2026-03-01,791.54,71.42,2026-03-26,1-30,True,0.1700,2026-03-01
STMT_ACC_000286_202601,ACC_000286,2026-01-30,979.67,62.75,2026-02-24,91+,True,0.2719,2026-01-30
STMT_ACC_000286_202512,ACC_000286,2025-12-31,1955.00,75.58,2026-01-25,61-90,True,0.4523,2025-12-31
STMT_ACC_000286_202512,ACC_000286,2025-12-01,749.40,52.04,2025-12-26,current,False,0.1927,2025-12-01
STMT_ACC_000286_202511,ACC_000286,2025-11-01,1864.15,86.02,2025-11-26,1-30,False,0.2715,2025-11-01
STMT_ACC_000286_202510,ACC_000286,2025-10-02,1096.38,93.31,2025-10-27,current,True,0.0873,2025-10-02
STMT_ACC_000286_202509,ACC_000286,2025-09-02,635.55,47.16,2025-09-27,current,False,0.0182,2025-09-02
STMT_ACC_000286_202508,ACC_000286,2025-08-03,1010.16,67.47,2025-08-28,current,True,0.4238,2025-08-03
STMT_ACC_000286_202507,ACC_000286,2025-07-04,135.19,69.16,2025-07-29,current,False,0.3061,2025-07-04
STMT_ACC_000286_202506,ACC_000286,2025-06-04,1314.93,96.71,2025-06-29,61-90,True,0.5179,2025-06-04
STMT_ACC_000286_202505,ACC_000286,2025-05-05,1524.34,48.81,2025-05-30,61-90,False,0.3513,2025-05-05
STMT_ACC_000286_202504,ACC_000286,2025-04-05,1487.28,52.76,2025-04-30,current,False,0.3727,2025-04-05
STMT_ACC_000286_202503,ACC_000286,2025-03-06,218.61,90.59,2025-03-31,current,False,0.7803,2025-03-06
STMT_ACC_000286_202502,ACC_000286,2025-02-04,75.77,73.75,2025-03-01,61-90,False,0.3284,2025-02-04
STMT_ACC_000286_202501,ACC_000286,2025-01-05,1889.64,44.71,2025-01-30,61-90,False,0.7938,2025-01-05
STMT_ACC_000286_202412,ACC_000286,2024-12-06,1534.01,28.54,2024-12-31,31-60,False,0.4173,2024-12-06
STMT_ACC_000286_202411,ACC_000286,2024-11-06,1188.98,47.24,2024-12-01,91+,False,0.0937,2024-11-06
STMT_ACC_000286_202410,ACC_000286,2024-10-07,1704.27,43.39,2024-11-01,1-30,False,0.5126,2024-10-07
STMT_ACC_000286_202409,ACC_000286,2024-09-07,44.69,72.11,2024-10-02,current,True,0.7603,2024-09-07
STMT_ACC_000286_202408,ACC_000286,2024-08-08,1645.38,95.39,2024-09-02,1-30,False,0.5340,2024-08-08
STMT_ACC_000286_202407,ACC_000286,2024-07-09,1992.38,94.90,2024-08-03,61-90,True,0.7574,2024-07-09
STMT_ACC_000286_202406,ACC_000286,2024-06-09,41.91,71.67,2024-07-04,current,False,0.7307,2024-06-09
STMT_ACC_000286_202405,ACC_000286,2024-05-10,1110.60,81.14,2024-06-04,current,True,0.1059,2024-05-10
STMT_ACC_000286_202404,ACC_000286,2024-04-10,1647.61,71.95,2024-05-05,31-60,False,0.0191,2024-04-10
STMT_ACC_000287_202603,ACC_000287,2026-03-01,66.78,73.03,2026-03-26,current,True,0.5606,2026-03-01
STMT_ACC_000287_202601,ACC_000287,2026-01-30,275.65,26.18,2026-02-24,61-90,True,0.5095,2026-01-30
STMT_ACC_000287_202512,ACC_000287,2025-12-31,775.05,72.89,2026-01-25,31-60,False,0.7326,2025-12-31
STMT_ACC_000287_202512,ACC_000287,2025-12-01,105.19,61.07,2025-12-26,31-60,False,0.4685,2025-12-01
STMT_ACC_000287_202511,ACC_000287,2025-11-01,531.55,33.48,2025-11-26,61-90,True,0.7453,2025-11-01
STMT_ACC_000287_202510,ACC_000287,2025-10-02,233.13,68.89,2025-10-27,current,True,0.5177,2025-10-02
STMT_ACC_000287_202509,ACC_000287,2025-09-02,302.18,86.08,2025-09-27,current,False,0.7186,2025-09-02
STMT_ACC_000287_202508,ACC_000287,2025-08-03,321.39,71.58,2025-08-28,61-90,True,0.4408,2025-08-03
STMT_ACC_000287_202507,ACC_000287,2025-07-04,527.25,52.44,2025-07-29,1-30,False,0.3159,2025-07-04
STMT_ACC_000287_202506,ACC_000287,2025-06-04,29.46,48.29,2025-06-29,91+,False,0.4004,2025-06-04
STMT_ACC_000287_202505,ACC_000287,2025-05-05,663.22,91.37,2025-05-30,91+,True,0.7355,2025-05-05
STMT_ACC_000287_202504,ACC_000287,2025-04-05,130.03,33.74,2025-04-30,current,False,0.0980,2025-04-05
STMT_ACC_000287_202503,ACC_000287,2025-03-06,761.93,51.58,2025-03-31,1-30,True,0.7047,2025-03-06
STMT_ACC_000287_202502,ACC_000287,2025-02-04,569.70,26.91,2025-03-01,current,False,0.3726,2025-02-04
STMT_ACC_000287_202501,ACC_000287,2025-01-05,461.15,31.24,2025-01-30,91+,True,0.0352,2025-01-05
STMT_ACC_000287_202412,ACC_000287,2024-12-06,526.71,29.04,2024-12-31,current,True,0.1021,2024-12-06
STMT_ACC_000287_202411,ACC_000287,2024-11-06,464.55,38.63,2024-12-01,current,False,0.0057,2024-11-06
STMT_ACC_000287_202410,ACC_000287,2024-10-07,713.03,70.27,2024-11-01,1-30,False,0.4170,2024-10-07
STMT_ACC_000287_202409,ACC_000287,2024-09-07,315.39,66.35,2024-10-02,current,False,0.6278,2024-09-07
STMT_ACC_000287_202408,ACC_000287,2024-08-08,609.29,80.01,2024-09-02,91+,False,0.3245,2024-08-08
STMT_ACC_000287_202407,ACC_000287,2024-07-09,744.66,63.60,2024-08-03,current,False,0.6933,2024-07-09
STMT_ACC_000287_202406,ACC_000287,2024-06-09,698.79,73.36,2024-07-04,current,False,0.0901,2024-06-09
STMT_ACC_000287_202405,ACC_000287,2024-05-10,729.05,52.95,2024-06-04,1-30,False,0.0803,2024-05-10
STMT_ACC_000288_202603,ACC_000288,2026-03-01,2743.71,74.89,2026-03-26,31-60,True,0.7201,2026-03-01
STMT_ACC_000288_202601,ACC_000288,2026-01-30,10296.78,76.14,2026-02-24,current,True,0.4195,2026-01-30
STMT_ACC_000288_202512,ACC_000288,2025-12-31,2372.81,86.15,2026-01-25,current,True,0.6816,2025-12-31
STMT_ACC_000288_202512,ACC_000288,2025-12-01,8988.96,48.44,2025-12-26,current,False,0.2327,2025-12-01
STMT_ACC_000288_202511,ACC_000288,2025-11-01,5740.48,73.31,2025-11-26,current,False,0.3480,2025-11-01
STMT_ACC_000288_202510,ACC_000288,2025-10-02,5444.12,81.73,2025-10-27,current,False,0.2831,2025-10-02
STMT_ACC_000288_202509,ACC_000288,2025-09-02,6789.19,54.26,2025-09-27,61-90,False,0.4043,2025-09-02
STMT_ACC_000288_202508,ACC_000288,2025-08-03,5314.26,75.95,2025-08-28,current,False,0.6411,2025-08-03
STMT_ACC_000288_202507,ACC_000288,2025-07-04,2024.71,55.01,2025-07-29,31-60,False,0.0638,2025-07-04
STMT_ACC_000288_202506,ACC_000288,2025-06-04,9384.43,57.79,2025-06-29,current,True,0.1646,2025-06-04
STMT_ACC_000288_202505,ACC_000288,2025-05-05,5932.36,52.26,2025-05-30,current,True,0.2818,2025-05-05
STMT_ACC_000288_202504,ACC_000288,2025-04-05,10882.72,60.98,2025-04-30,61-90,False,0.1626,2025-04-05
STMT_ACC_000288_202503,ACC_000288,2025-03-06,9549.24,32.09,2025-03-31,61-90,False,0.5537,2025-03-06
STMT_ACC_000288_202502,ACC_000288,2025-02-04,3731.28,56.84,2025-03-01,current,False,0.5941,2025-02-04
STMT_ACC_000288_202501,ACC_000288,2025-01-05,7444.08,30.39,2025-01-30,current,False,0.5146,2025-01-05
STMT_ACC_000289_202603,ACC_000289,2026-03-01,1147.44,81.83,2026-03-26,current,True,0.2885,2026-03-01
STMT_ACC_000289_202601,ACC_000289,2026-01-30,1093.18,93.57,2026-02-24,current,True,0.3098,2026-01-30
STMT_ACC_000289_202512,ACC_000289,2025-12-31,438.51,31.78,2026-01-25,current,False,0.2705,2025-12-31
STMT_ACC_000289_202512,ACC_000289,2025-12-01,202.92,86.59,2025-12-26,31-60,True,0.1613,2025-12-01
STMT_ACC_000289_202511,ACC_000289,2025-11-01,1349.29,77.98,2025-11-26,current,True,0.4972,2025-11-01
STMT_ACC_000289_202510,ACC_000289,2025-10-02,1799.04,48.78,2025-10-27,1-30,False,0.6425,2025-10-02
STMT_ACC_000289_202509,ACC_000289,2025-09-02,1184.60,46.16,2025-09-27,31-60,False,0.5129,2025-09-02
STMT_ACC_000289_202508,ACC_000289,2025-08-03,1530.72,84.66,2025-08-28,91+,False,0.4263,2025-08-03
STMT_ACC_000289_202507,ACC_000289,2025-07-04,747.88,48.87,2025-07-29,31-60,True,0.1533,2025-07-04
STMT_ACC_000289_202506,ACC_000289,2025-06-04,1245.14,71.94,2025-06-29,91+,True,0.3026,2025-06-04
STMT_ACC_000289_202505,ACC_000289,2025-05-05,245.36,54.21,2025-05-30,31-60,True,0.6695,2025-05-05
STMT_ACC_000289_202504,ACC_000289,2025-04-05,305.39,56.87,2025-04-30,current,True,0.2129,2025-04-05
STMT_ACC_000289_202503,ACC_000289,2025-03-06,762.63,53.72,2025-03-31,1-30,False,0.1281,2025-03-06
STMT_ACC_000289_202502,ACC_000289,2025-02-04,477.32,89.67,2025-03-01,current,False,0.6925,2025-02-04
STMT_ACC_000289_202501,ACC_000289,2025-01-05,1094.90,34.85,2025-01-30,current,False,0.6883,2025-01-05
STMT_ACC_000289_202412,ACC_000289,2024-12-06,614.43,96.49,2024-12-31,31-60,True,0.5557,2024-12-06
STMT_ACC_000289_202411,ACC_000289,2024-11-06,721.05,99.47,2024-12-01,current,False,0.6915,2024-11-06
STMT_ACC_000289_202410,ACC_000289,2024-10-07,1449.42,75.92,2024-11-01,current,False,0.7097,2024-10-07
STMT_ACC_000289_202409,ACC_000289,2024-09-07,1014.79,65.72,2024-10-02,current,False,0.2639,2024-09-07
STMT_ACC_000289_202408,ACC_000289,2024-08-08,1074.42,94.30,2024-09-02,current,False,0.1632,2024-08-08
