payment_id,account_id,customer_id,country_code,legal_entity,payment_date,due_date,statement_month,minimum_due,total_due,payment_amount,payment_method,payment_channel,payment_status,overdue_days,late_fee,reference_number,created_at
PAY_00002063,ACC_0000173,CUST_000144,SG,SG_BANK,2025-06-22 00:00:00,2025-06-21,2025-05,89.64,2988.08,89.64,cheque,internet_banking,overdue,1,25.0,PREF000000002064,2025-06-22 00:00:00
PAY_00002064,ACC_0000173,CUST_000144,SG,SG_BANK,2025-07-24 00:00:00,2025-07-21,2025-06,126.27,4209.11,126.27,cheque,mobile_app,overdue,3,25.0,PREF000000002065,2025-07-24 00:00:00
PAY_00002065,ACC_0000173,CUST_000144,SG,SG_BANK,2025-08-22 00:00:00,2025-08-21,2025-07,197.05,6568.4,197.05,cheque,internet_banking,overdue,1,25.0,PREF000000002066,2025-08-22 00:00:00
PAY_00002066,ACC_0000173,CUST_000144,SG,SG_BANK,2025-09-11 00:00:00,2025-09-21,2025-08,267.8,8926.7,8926.7,online_banking,branch,paid_full,0,0.0,PREF000000002067,2025-09-11 00:00:00
PAY_00002067,ACC_0000173,CUST_000144,SG,SG_BANK,2025-10-23 00:00:00,2025-10-21,2025-09,70.34,2344.6,70.34,bank_transfer,branch,overdue,2,25.0,PREF000000002068,2025-10-23 00:00:00
PAY_00002068,ACC_0000173,CUST_000144,SG,SG_BANK,2025-11-16 00:00:00,2025-11-21,2025-10,105.01,3500.21,1999.54,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002069,2025-11-16 00:00:00
PAY_00002069,ACC_0000173,CUST_000144,SG,SG_BANK,2025-12-19 00:00:00,2025-12-21,2025-11,98.94,3297.92,2263.82,cheque,internet_banking,paid_partial,0,0.0,PREF000000002070,2025-12-19 00:00:00
PAY_00002070,ACC_0000173,CUST_000144,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,103.92,3463.85,103.92,online_banking,atm,overdue,13,25.0,PREF000000002071,2025-12-28 00:00:00
PAY_00002071,ACC_0000174,CUST_000145,SG,SG_BANK,2025-02-14 00:00:00,2025-02-21,2025-01,151.92,5064.04,4216.5,cheque,internet_banking,paid_partial,0,0.0,PREF000000002072,2025-02-14 00:00:00
PAY_00002072,ACC_0000174,CUST_000145,SG,SG_BANK,2025-03-21 00:00:00,2025-03-21,2025-02,62.88,2096.15,62.88,bank_transfer,mobile_app,paid_minimum,0,0.0,PREF000000002073,2025-03-21 00:00:00
PAY_00002073,ACC_0000174,CUST_000145,SG,SG_BANK,2025-04-16 00:00:00,2025-04-21,2025-03,90.02,3000.65,2161.21,online_banking,internet_banking,paid_partial,0,0.0,PREF000000002074,2025-04-16 00:00:00
PAY_00002074,ACC_0000174,CUST_000145,SG,SG_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,65.87,2195.66,1479.52,online_banking,internet_banking,paid_partial,0,0.0,PREF000000002075,2025-05-20 00:00:00
PAY_00002075,ACC_0000174,CUST_000145,SG,SG_BANK,2025-06-19 00:00:00,2025-06-21,2025-05,53.03,1767.8,1069.13,online_banking,branch,paid_partial,0,0.0,PREF000000002076,2025-06-19 00:00:00
PAY_00002076,ACC_0000174,CUST_000145,SG,SG_BANK,2025-07-22 00:00:00,2025-07-21,2025-06,50.0,1661.25,50.0,bank_transfer,mobile_app,overdue,1,25.0,PREF000000002077,2025-07-22 00:00:00
PAY_00002077,ACC_0000174,CUST_000145,SG,SG_BANK,2025-09-18 00:00:00,2025-08-21,2025-07,82.39,2746.36,0.0,bank_transfer,internet_banking,overdue,28,25.0,PREF000000002078,2025-09-18 00:00:00
PAY_00002078,ACC_0000174,CUST_000145,SG,SG_BANK,2025-09-16 00:00:00,2025-09-21,2025-08,87.02,2900.56,1583.39,online_banking,internet_banking,paid_partial,0,0.0,PREF000000002079,2025-09-16 00:00:00
PAY_00002079,ACC_0000174,CUST_000145,SG,SG_BANK,2025-10-22 00:00:00,2025-10-21,2025-09,93.39,3113.05,93.39,giro,atm,overdue,1,25.0,PREF000000002080,2025-10-22 00:00:00
PAY_00002080,ACC_0000174,CUST_000145,SG,SG_BANK,2025-11-21 00:00:00,2025-11-21,2025-10,127.06,4235.39,3165.79,bank_transfer,branch,paid_partial,0,0.0,PREF000000002081,2025-11-21 00:00:00
PAY_00002081,ACC_0000174,CUST_000145,SG,SG_BANK,2025-12-11 00:00:00,2025-12-21,2025-11,50.0,1137.46,1137.46,bank_transfer,branch,paid_full,0,0.0,PREF000000002082,2025-12-11 00:00:00
PAY_00002082,ACC_0000174,CUST_000145,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,114.0,50.0,bank_transfer,atm,paid_partial,0,0.0,PREF000000002083,2025-12-28 00:00:00
PAY_00002083,ACC_0000175,CUST_000145,SG,SG_BANK,2025-02-13 00:00:00,2025-02-21,2025-01,355.67,11855.73,11855.73,giro,mobile_app,paid_full,0,0.0,PREF000000002084,2025-02-13 00:00:00
PAY_00002084,ACC_0000175,CUST_000145,SG,SG_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,50.0,626.7,322.06,giro,internet_banking,paid_partial,0,0.0,PREF000000002085,2025-03-16 00:00:00
PAY_00002085,ACC_0000175,CUST_000145,SG,SG_BANK,2025-04-19 00:00:00,2025-04-21,2025-03,50.0,1497.16,1497.16,cheque,mobile_app,paid_full,0,0.0,PREF000000002086,2025-04-19 00:00:00
PAY_00002086,ACC_0000175,CUST_000145,SG,SG_BANK,2025-05-15 00:00:00,2025-05-21,2025-04,50.0,779.84,779.84,cheque,atm,paid_full,0,0.0,PREF000000002087,2025-05-15 00:00:00
PAY_00002087,ACC_0000175,CUST_000145,SG,SG_BANK,2025-06-20 00:00:00,2025-06-21,2025-05,50.0,1207.41,896.03,giro,mobile_app,paid_partial,0,0.0,PREF000000002088,2025-06-20 00:00:00
PAY_00002088,ACC_0000175,CUST_000145,SG,SG_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,50.0,983.14,50.0,cheque,branch,paid_minimum,0,0.0,PREF000000002089,2025-07-21 00:00:00
PAY_00002089,ACC_0000175,CUST_000145,SG,SG_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,54.85,1828.29,1283.74,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002090,2025-08-20 00:00:00
PAY_00002090,ACC_0000175,CUST_000145,SG,SG_BANK,2025-09-21 00:00:00,2025-09-21,2025-08,53.03,1767.62,1036.04,online_banking,internet_banking,paid_partial,0,0.0,PREF000000002091,2025-09-21 00:00:00
PAY_00002091,ACC_0000175,CUST_000145,SG,SG_BANK,2025-10-17 00:00:00,2025-10-21,2025-09,50.0,924.97,924.97,giro,atm,paid_full,0,0.0,PREF000000002092,2025-10-17 00:00:00
PAY_00002092,ACC_0000175,CUST_000145,SG,SG_BANK,2025-11-16 00:00:00,2025-11-21,2025-10,50.0,753.71,753.71,cheque,mobile_app,paid_full,0,0.0,PREF000000002093,2025-11-16 00:00:00
PAY_00002093,ACC_0000175,CUST_000145,SG,SG_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,50.0,162.3,162.3,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000002094,2025-12-12 00:00:00
PAY_00002094,ACC_0000175,CUST_000145,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,73.87,2462.32,901.42,bank_transfer,atm,paid_partial,0,0.0,PREF000000002095,2025-12-28 00:00:00
PAY_00002095,ACC_0000176,CUST_000146,SG,SG_BANK,2025-04-04 00:00:00,2025-02-21,2025-01,1284.13,42804.4,0.0,cheque,internet_banking,overdue,42,25.0,PREF000000002096,2025-04-04 00:00:00
PAY_00002096,ACC_0000176,CUST_000146,SG,SG_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,1329.43,44314.32,23813.05,cheque,internet_banking,paid_partial,0,0.0,PREF000000002097,2025-03-17 00:00:00
PAY_00002097,ACC_0000176,CUST_000146,SG,SG_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,675.4,22513.45,675.4,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000002098,2025-04-20 00:00:00
PAY_00002098,ACC_0000176,CUST_000146,SG,SG_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,764.01,25467.01,764.01,bank_transfer,branch,paid_minimum,0,0.0,PREF000000002099,2025-05-20 00:00:00
PAY_00002099,ACC_0000176,CUST_000146,SG,SG_BANK,2025-06-16 00:00:00,2025-06-21,2025-05,794.43,26481.12,17326.49,cheque,branch,paid_partial,0,0.0,PREF000000002100,2025-06-16 00:00:00
PAY_00002100,ACC_0000176,CUST_000146,SG,SG_BANK,2025-07-12 00:00:00,2025-07-21,2025-06,363.36,12112.11,12112.11,bank_transfer,branch,paid_full,0,0.0,PREF000000002101,2025-07-12 00:00:00
PAY_00002101,ACC_0000176,CUST_000146,SG,SG_BANK,2025-08-14 00:00:00,2025-08-21,2025-07,50.0,1074.19,1074.19,online_banking,internet_banking,paid_full,0,0.0,PREF000000002102,2025-08-14 00:00:00
PAY_00002102,ACC_0000176,CUST_000146,SG,SG_BANK,2025-09-18 00:00:00,2025-09-21,2025-08,56.28,1875.92,771.5,giro,mobile_app,paid_partial,0,0.0,PREF000000002103,2025-09-18 00:00:00
PAY_00002103,ACC_0000176,CUST_000146,SG,SG_BANK,2025-10-20 00:00:00,2025-10-21,2025-09,112.86,3761.85,3761.85,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000002104,2025-10-20 00:00:00
PAY_00002104,ACC_0000176,CUST_000146,SG,SG_BANK,2025-11-12 00:00:00,2025-11-21,2025-10,50.0,1645.36,1645.36,bank_transfer,atm,paid_full,0,0.0,PREF000000002105,2025-11-12 00:00:00
PAY_00002105,ACC_0000176,CUST_000146,SG,SG_BANK,2025-12-15 00:00:00,2025-12-21,2025-11,98.62,3287.33,3287.33,giro,atm,paid_full,0,0.0,PREF000000002106,2025-12-15 00:00:00
PAY_00002106,ACC_0000176,CUST_000146,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,108.29,3609.74,108.29,bank_transfer,branch,paid_minimum,0,0.0,PREF000000002107,2025-12-28 00:00:00
PAY_00002107,ACC_0000177,CUST_000147,SG,SG_BANK,2025-02-11 00:00:00,2025-02-21,2025-01,184.74,6157.92,6157.92,online_banking,mobile_app,paid_full,0,0.0,PREF000000002108,2025-02-11 00:00:00
PAY_00002108,ACC_0000177,CUST_000147,SG,SG_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,50.0,633.09,400.95,bank_transfer,atm,paid_partial,0,0.0,PREF000000002109,2025-03-17 00:00:00
PAY_00002109,ACC_0000177,CUST_000147,SG,SG_BANK,2025-04-19 00:00:00,2025-04-21,2025-03,50.0,1172.1,902.14,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002110,2025-04-19 00:00:00
PAY_00002110,ACC_0000177,CUST_000147,SG,SG_BANK,2025-05-13 00:00:00,2025-05-21,2025-04,50.0,885.86,885.86,online_banking,internet_banking,paid_full,0,0.0,PREF000000002111,2025-05-13 00:00:00
PAY_00002111,ACC_0000177,CUST_000147,SG,SG_BANK,2025-06-11 00:00:00,2025-06-21,2025-05,50.0,1517.92,1517.92,giro,mobile_app,paid_full,0,0.0,PREF000000002112,2025-06-11 00:00:00
PAY_00002112,ACC_0000177,CUST_000147,SG,SG_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,50.0,1520.34,50.0,online_banking,branch,paid_minimum,0,0.0,PREF000000002113,2025-07-21 00:00:00
PAY_00002113,ACC_0000177,CUST_000147,SG,SG_BANK,2025-08-19 00:00:00,2025-08-21,2025-07,69.37,2312.41,2312.41,online_banking,branch,paid_full,0,0.0,PREF000000002114,2025-08-19 00:00:00
PAY_00002114,ACC_0000177,CUST_000147,SG,SG_BANK,2025-09-14 00:00:00,2025-09-21,2025-08,50.0,428.19,428.19,cheque,branch,paid_full,0,0.0,PREF000000002115,2025-09-14 00:00:00
PAY_00002115,ACC_0000177,CUST_000147,SG,SG_BANK,2025-10-12 00:00:00,2025-10-21,2025-09,50.0,1636.61,1636.61,online_banking,branch,paid_full,0,0.0,PREF000000002116,2025-10-12 00:00:00
PAY_00002116,ACC_0000177,CUST_000147,SG,SG_BANK,2025-11-17 00:00:00,2025-11-21,2025-10,50.0,707.07,707.07,cheque,internet_banking,paid_full,0,0.0,PREF000000002117,2025-11-17 00:00:00
PAY_00002117,ACC_0000177,CUST_000147,SG,SG_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,50.0,1441.22,1441.22,giro,internet_banking,paid_full,0,0.0,PREF000000002118,2025-12-12 00:00:00
PAY_00002118,ACC_0000177,CUST_000147,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,318.67,318.67,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000002119,2025-12-28 00:00:00
PAY_00002119,ACC_0000178,CUST_000148,SG,SG_BANK,2025-02-14 00:00:00,2025-02-21,2025-01,126.81,4226.85,4226.85,cheque,branch,paid_full,0,0.0,PREF000000002120,2025-02-14 00:00:00
PAY_00002120,ACC_0000178,CUST_000148,SG,SG_BANK,2025-03-24 00:00:00,2025-03-21,2025-02,50.0,591.02,50.0,online_banking,internet_banking,overdue,3,25.0,PREF000000002121,2025-03-24 00:00:00
PAY_00002121,ACC_0000178,CUST_000148,SG,SG_BANK,2025-04-11 00:00:00,2025-04-21,2025-03,50.0,1243.82,1243.82,online_banking,branch,paid_full,0,0.0,PREF000000002122,2025-04-11 00:00:00
PAY_00002122,ACC_0000178,CUST_000148,SG,SG_BANK,2025-06-05 00:00:00,2025-05-21,2025-04,50.0,1068.51,0.0,cheque,branch,overdue,15,25.0,PREF000000002123,2025-06-05 00:00:00
PAY_00002123,ACC_0000178,CUST_000148,SG,SG_BANK,2025-07-20 00:00:00,2025-06-21,2025-05,50.0,1434.8,50.0,cheque,branch,overdue,29,25.0,PREF000000002124,2025-07-20 00:00:00
PAY_00002124,ACC_0000178,CUST_000148,SG,SG_BANK,2025-07-17 00:00:00,2025-07-21,2025-06,50.0,1644.93,1243.78,cheque,atm,paid_partial,0,0.0,PREF000000002125,2025-07-17 00:00:00
PAY_00002125,ACC_0000178,CUST_000148,SG,SG_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,59.8,1993.39,1208.82,online_banking,branch,paid_partial,0,0.0,PREF000000002126,2025-08-15 00:00:00
PAY_00002126,ACC_0000178,CUST_000148,SG,SG_BANK,2025-09-14 00:00:00,2025-09-21,2025-08,80.48,2682.79,2682.79,giro,internet_banking,paid_full,0,0.0,PREF000000002127,2025-09-14 00:00:00
PAY_00002127,ACC_0000178,CUST_000148,SG,SG_BANK,2025-10-15 00:00:00,2025-10-21,2025-09,50.0,408.1,408.1,online_banking,branch,paid_full,0,0.0,PREF000000002128,2025-10-15 00:00:00
PAY_00002128,ACC_0000178,CUST_000148,SG,SG_BANK,2025-11-17 00:00:00,2025-11-21,2025-10,50.0,1113.45,1113.45,bank_transfer,atm,paid_full,0,0.0,PREF000000002129,2025-11-17 00:00:00
PAY_00002129,ACC_0000178,CUST_000148,SG,SG_BANK,2025-12-26 00:00:00,2025-12-21,2025-11,50.0,1342.67,50.0,giro,mobile_app,overdue,5,25.0,PREF000000002130,2025-12-26 00:00:00
PAY_00002130,ACC_0000178,CUST_000148,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,1653.86,552.7,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000002131,2025-12-28 00:00:00
PAY_00002131,ACC_0000179,CUST_000149,SG,SG_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,3731.85,124394.96,124394.96,cheque,mobile_app,paid_full,0,0.0,PREF000000002132,2025-02-19 00:00:00
PAY_00002132,ACC_0000179,CUST_000149,SG,SG_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,159.49,5316.37,5316.37,online_banking,atm,paid_full,0,0.0,PREF000000002133,2025-03-16 00:00:00
PAY_00002133,ACC_0000179,CUST_000149,SG,SG_BANK,2025-04-11 00:00:00,2025-04-21,2025-03,176.98,5899.48,5899.48,bank_transfer,branch,paid_full,0,0.0,PREF000000002134,2025-04-11 00:00:00
PAY_00002134,ACC_0000179,CUST_000149,SG,SG_BANK,2025-05-14 00:00:00,2025-05-21,2025-04,171.23,5707.77,2051.96,online_banking,internet_banking,paid_partial,0,0.0,PREF000000002135,2025-05-14 00:00:00
PAY_00002135,ACC_0000179,CUST_000149,SG,SG_BANK,2025-06-15 00:00:00,2025-06-21,2025-05,306.99,10233.15,9273.96,online_banking,atm,paid_partial,0,0.0,PREF000000002136,2025-06-15 00:00:00
PAY_00002136,ACC_0000179,CUST_000149,SG,SG_BANK,2025-07-14 00:00:00,2025-07-21,2025-06,172.4,5746.79,5746.79,cheque,branch,paid_full,0,0.0,PREF000000002137,2025-07-14 00:00:00
PAY_00002137,ACC_0000179,CUST_000149,SG,SG_BANK,2025-08-18 00:00:00,2025-08-21,2025-07,111.39,3712.99,3712.99,cheque,branch,paid_full,0,0.0,PREF000000002138,2025-08-18 00:00:00
PAY_00002138,ACC_0000179,CUST_000149,SG,SG_BANK,2025-09-12 00:00:00,2025-09-21,2025-08,136.65,4555.03,4555.03,online_banking,atm,paid_full,0,0.0,PREF000000002139,2025-09-12 00:00:00
PAY_00002139,ACC_0000179,CUST_000149,SG,SG_BANK,2025-10-19 00:00:00,2025-10-21,2025-09,307.18,10239.28,10239.28,online_banking,internet_banking,paid_full,0,0.0,PREF000000002140,2025-10-19 00:00:00
PAY_00002140,ACC_0000179,CUST_000149,SG,SG_BANK,2025-11-12 00:00:00,2025-11-21,2025-10,111.77,3725.55,3725.55,cheque,atm,paid_full,0,0.0,PREF000000002141,2025-11-12 00:00:00
PAY_00002141,ACC_0000179,CUST_000149,SG,SG_BANK,2025-12-18 00:00:00,2025-12-21,2025-11,178.37,5945.83,2607.33,cheque,atm,paid_partial,0,0.0,PREF000000002142,2025-12-18 00:00:00
PAY_00002142,ACC_0000179,CUST_000149,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,203.95,6798.2,6798.2,cheque,mobile_app,paid_full,0,0.0,PREF000000002143,2025-12-28 00:00:00
PAY_00002143,ACC_0000180,CUST_000150,SG,SG_BANK,2025-02-24 00:00:00,2025-02-21,2025-01,366.49,12216.26,366.49,giro,mobile_app,overdue,3,25.0,PREF000000002144,2025-02-24 00:00:00
PAY_00002144,ACC_0000180,CUST_000150,SG,SG_BANK,2025-03-19 00:00:00,2025-03-21,2025-02,389.33,12977.81,12977.81,online_banking,internet_banking,paid_full,0,0.0,PREF000000002145,2025-03-19 00:00:00
PAY_00002145,ACC_0000180,CUST_000150,SG,SG_BANK,2025-05-19 00:00:00,2025-04-21,2025-03,50.0,348.58,0.0,giro,mobile_app,overdue,28,25.0,PREF000000002146,2025-05-19 00:00:00
PAY_00002146,ACC_0000180,CUST_000150,SG,SG_BANK,2025-06-17 00:00:00,2025-05-21,2025-04,50.0,480.0,50.0,cheque,atm,overdue,27,25.0,PREF000000002147,2025-06-17 00:00:00
PAY_00002147,ACC_0000180,CUST_000150,SG,SG_BANK,2025-06-15 00:00:00,2025-06-21,2025-05,50.0,976.79,976.79,online_banking,internet_banking,paid_full,0,0.0,PREF000000002148,2025-06-15 00:00:00
PAY_00002148,ACC_0000180,CUST_000150,SG,SG_BANK,2025-07-16 00:00:00,2025-07-21,2025-06,62.01,2067.16,2067.16,cheque,mobile_app,paid_full,0,0.0,PREF000000002149,2025-07-16 00:00:00
PAY_00002149,ACC_0000180,CUST_000150,SG,SG_BANK,2025-08-23 00:00:00,2025-08-21,2025-07,50.0,1560.04,50.0,bank_transfer,mobile_app,overdue,2,25.0,PREF000000002150,2025-08-23 00:00:00
PAY_00002150,ACC_0000180,CUST_000150,SG,SG_BANK,2025-09-17 00:00:00,2025-09-21,2025-08,50.0,1565.74,1405.21,cheque,atm,paid_partial,0,0.0,PREF000000002151,2025-09-17 00:00:00
PAY_00002151,ACC_0000180,CUST_000150,SG,SG_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,50.0,766.15,766.15,cheque,atm,paid_full,0,0.0,PREF000000002152,2025-10-18 00:00:00
PAY_00002152,ACC_0000180,CUST_000150,SG,SG_BANK,2025-11-19 00:00:00,2025-11-21,2025-10,50.0,615.07,555.33,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000002153,2025-11-19 00:00:00
PAY_00002153,ACC_0000180,CUST_000150,SG,SG_BANK,2025-12-28 00:00:00,2025-12-21,2025-11,57.13,1904.23,0.0,giro,branch,overdue,19,25.0,PREF000000002154,2025-12-28 00:00:00
PAY_00002154,ACC_0000180,CUST_000150,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,84.8,2826.72,2361.99,giro,atm,paid_partial,0,0.0,PREF000000002155,2025-12-28 00:00:00
PAY_00002155,ACC_0000181,CUST_000151,MY,MY_BANK,2025-02-14 00:00:00,2025-02-21,2025-01,343.75,11458.38,5969.93,giro,mobile_app,paid_partial,0,0.0,PREF000000002156,2025-02-14 00:00:00
PAY_00002156,ACC_0000181,CUST_000151,MY,MY_BANK,2025-03-21 00:00:00,2025-03-21,2025-02,224.79,7493.06,224.79,bank_transfer,branch,paid_minimum,0,0.0,PREF000000002157,2025-03-21 00:00:00
PAY_00002157,ACC_0000181,CUST_000151,MY,MY_BANK,2025-04-18 00:00:00,2025-04-21,2025-03,275.42,9180.81,9180.81,online_banking,internet_banking,paid_full,0,0.0,PREF000000002158,2025-04-18 00:00:00
PAY_00002158,ACC_0000181,CUST_000151,MY,MY_BANK,2025-05-17 00:00:00,2025-05-21,2025-04,72.39,2412.98,1564.74,bank_transfer,branch,paid_partial,0,0.0,PREF000000002159,2025-05-17 00:00:00
PAY_00002159,ACC_0000181,CUST_000151,MY,MY_BANK,2025-06-11 00:00:00,2025-06-21,2025-05,92.88,3096.12,3096.12,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000002160,2025-06-11 00:00:00
PAY_00002160,ACC_0000181,CUST_000151,MY,MY_BANK,2025-07-20 00:00:00,2025-07-21,2025-06,133.07,4435.75,4435.75,giro,internet_banking,paid_full,0,0.0,PREF000000002161,2025-07-20 00:00:00
PAY_00002161,ACC_0000181,CUST_000151,MY,MY_BANK,2025-08-19 00:00:00,2025-08-21,2025-07,196.52,6550.67,196.52,bank_transfer,branch,paid_minimum,0,0.0,PREF000000002162,2025-08-19 00:00:00
PAY_00002162,ACC_0000181,CUST_000151,MY,MY_BANK,2025-09-15 00:00:00,2025-09-21,2025-08,324.53,10817.78,5355.52,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002163,2025-09-15 00:00:00
PAY_00002163,ACC_0000181,CUST_000151,MY,MY_BANK,2025-10-19 00:00:00,2025-10-21,2025-09,397.49,13249.61,13249.61,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000002164,2025-10-19 00:00:00
PAY_00002164,ACC_0000181,CUST_000151,MY,MY_BANK,2025-11-16 00:00:00,2025-11-21,2025-10,50.0,427.18,427.18,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000002165,2025-11-16 00:00:00
PAY_00002165,ACC_0000181,CUST_000151,MY,MY_BANK,2025-12-15 00:00:00,2025-12-21,2025-11,50.0,44.42,50.0,online_banking,branch,paid_partial,0,0.0,PREF000000002166,2025-12-15 00:00:00
PAY_00002166,ACC_0000181,CUST_000151,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,98.82,3294.09,2365.79,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002167,2025-12-28 00:00:00
PAY_00002167,ACC_0000182,CUST_000152,MY,MY_BANK,2025-02-16 00:00:00,2025-02-21,2025-01,465.15,15504.94,7802.84,giro,atm,paid_partial,0,0.0,PREF000000002168,2025-02-16 00:00:00
PAY_00002168,ACC_0000182,CUST_000152,MY,MY_BANK,2025-03-20 00:00:00,2025-03-21,2025-02,308.8,10293.2,308.8,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000002169,2025-03-20 00:00:00
PAY_00002169,ACC_0000182,CUST_000152,MY,MY_BANK,2025-04-19 00:00:00,2025-04-21,2025-03,458.91,15297.16,458.91,online_banking,branch,paid_minimum,0,0.0,PREF000000002170,2025-04-19 00:00:00
PAY_00002170,ACC_0000182,CUST_000152,MY,MY_BANK,2025-05-22 00:00:00,2025-05-21,2025-04,575.2,19173.37,575.2,cheque,mobile_app,overdue,1,25.0,PREF000000002171,2025-05-22 00:00:00
PAY_00002171,ACC_0000182,CUST_000152,MY,MY_BANK,2025-06-14 00:00:00,2025-06-21,2025-05,585.14,19504.72,18493.26,giro,mobile_app,paid_partial,0,0.0,PREF000000002172,2025-06-14 00:00:00
PAY_00002172,ACC_0000182,CUST_000152,MY,MY_BANK,2025-07-14 00:00:00,2025-07-21,2025-06,163.22,5440.56,2280.33,online_banking,branch,paid_partial,0,0.0,PREF000000002173,2025-07-14 00:00:00
PAY_00002173,ACC_0000182,CUST_000152,MY,MY_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,184.77,6159.13,2122.8,online_banking,atm,paid_partial,0,0.0,PREF000000002174,2025-08-20 00:00:00
PAY_00002174,ACC_0000182,CUST_000152,MY,MY_BANK,2025-09-14 00:00:00,2025-09-21,2025-08,221.65,7388.23,2349.72,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002175,2025-09-14 00:00:00
PAY_00002175,ACC_0000182,CUST_000152,MY,MY_BANK,2025-10-16 00:00:00,2025-10-21,2025-09,189.24,6307.86,6307.86,cheque,mobile_app,paid_full,0,0.0,PREF000000002176,2025-10-16 00:00:00
PAY_00002176,ACC_0000182,CUST_000152,MY,MY_BANK,2025-11-13 00:00:00,2025-11-21,2025-10,113.77,3792.43,3792.43,giro,mobile_app,paid_full,0,0.0,PREF000000002177,2025-11-13 00:00:00
PAY_00002177,ACC_0000182,CUST_000152,MY,MY_BANK,2025-12-20 00:00:00,2025-12-21,2025-11,158.27,5275.82,5275.82,online_banking,mobile_app,paid_full,0,0.0,PREF000000002178,2025-12-20 00:00:00
PAY_00002178,ACC_0000182,CUST_000152,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,64.25,2141.6,2141.6,giro,internet_banking,paid_full,0,0.0,PREF000000002179,2025-12-28 00:00:00
PAY_00002179,ACC_0000183,CUST_000153,MY,MY_BANK,2025-02-14 00:00:00,2025-02-21,2025-01,273.62,9120.51,7936.56,online_banking,mobile_app,paid_partial,0,0.0,PREF000000002180,2025-02-14 00:00:00
PAY_00002180,ACC_0000183,CUST_000153,MY,MY_BANK,2025-04-15 00:00:00,2025-03-21,2025-02,142.17,4739.16,142.17,online_banking,atm,overdue,25,25.0,PREF000000002181,2025-04-15 00:00:00
PAY_00002181,ACC_0000183,CUST_000153,MY,MY_BANK,2025-05-21 00:00:00,2025-04-21,2025-03,312.64,10421.2,312.64,giro,internet_banking,overdue,30,25.0,PREF000000002182,2025-05-21 00:00:00
PAY_00002182,ACC_0000183,CUST_000153,MY,MY_BANK,2025-06-25 00:00:00,2025-05-21,2025-04,404.28,13475.87,404.28,bank_transfer,mobile_app,overdue,35,25.0,PREF000000002183,2025-06-25 00:00:00
PAY_00002183,ACC_0000183,CUST_000153,MY,MY_BANK,2025-06-28 00:00:00,2025-06-21,2025-05,482.48,16082.66,482.48,giro,branch,overdue,7,25.0,PREF000000002184,2025-06-28 00:00:00
PAY_00002184,ACC_0000183,CUST_000153,MY,MY_BANK,2025-07-15 00:00:00,2025-07-21,2025-06,512.75,17091.82,11606.97,giro,atm,paid_partial,0,0.0,PREF000000002185,2025-07-15 00:00:00
